CNTYVTD,VTDKEY,BidenD_24P_President,CornejoD_24P_President,LockeD_24P_President,LozadaD_24P_President,PerezD_24P_President,PhillipsD_24P_President,UygurD_24P_President,WilliamsonD_24P_President
"4410104",8680,48,0,1,0,1,1,1,2
"4410105",8681,55,2,2,0,2,4,6,12
"4410106",8682,13,0,0,0,0,2,1,2
"4410107",8683,5,0,0,1,0,1,0,0
"4410108",8684,9,0,0,0,0,0,1,2
"4410109",8685,2,0,0,0,0,0,0,0
"4410110",8686,0,0,0,0,0,0,0,0
"4410201",8687,35,1,0,1,1,1,1,0
"4410202",8688,56,1,1,1,6,1,1,2
"4410203",8689,88,0,0,0,1,0,1,5
"4410204",8690,28,1,0,0,0,0,1,0
"4410205",8691,70,1,0,2,3,2,2,7
"4410206",8692,22,0,1,1,1,2,0,2
"4410207",8693,0,0,0,0,1,0,0,0
"4410301",8694,55,0,0,1,1,0,1,0
"4410302",8695,42,0,0,1,1,2,0,3
"4410303",8696,16,0,0,0,0,0,0,2
"4410304",8697,57,0,0,0,2,1,2,5
"4410305",8698,54,0,1,0,0,2,1,3
"4410306",8699,59,1,1,1,1,1,0,1
"4410307",8700,56,0,1,0,0,1,2,3
"4410308",8701,21,1,0,0,1,2,0,1
"4410401",8702,25,1,0,1,1,2,1,2
"4410402",8703,67,1,0,0,0,0,1,6
"4410403",8704,53,0,1,0,1,2,0,5
"4410404",8705,73,1,0,0,1,1,0,4
"4410405",8706,39,0,0,0,4,0,1,3
"4410406",8707,85,1,2,0,0,2,0,5
"4410407",8708,26,1,0,0,0,2,0,0
"4410408",8709,35,0,0,0,1,1,0,4
"4410409",8710,6,0,0,0,0,1,0,1
"4430001",8711,6,0,0,0,0,0,0,0
"4430002A",8712,5,0,0,0,1,0,0,0
"4430002B",8713,0,0,0,0,0,0,0,0
"4430003",8714,2,0,1,0,1,0,1,1
"4430004A",8715,3,0,0,0,0,0,0,0
"4430004B",8716,2,0,0,0,0,0,0,0
"4430004C",8717,0,0,0,0,0,0,0,0
"4450101",8718,20,0,0,1,0,1,0,1
"4450201",8719,11,1,0,1,0,0,0,0
"4450202",8720,6,1,0,0,1,1,0,1
"4450301",8721,15,1,0,0,8,1,0,1
"4450401",8722,17,0,0,1,0,1,0,0
"4450402",8723,0,0,0,0,0,0,0,0
"4470001",8724,0,0,0,0,0,0,0,0
"4470002",8725,2,0,0,0,0,0,0,1
"4473003",8726,2,0,0,0,0,0,0,0
"4474005",8727,2,0,0,0,0,0,0,0
"4474006",8728,1,0,0,0,0,0,0,0
"4490001",8729,31,0,0,0,0,1,0,2
"4490002",8730,21,1,0,2,0,3,0,1
"4490003",8731,15,0,0,0,0,2,0,1
"4490004",8732,9,1,0,0,0,0,0,2
"4490005",8733,0,0,0,0,0,0,0,1
"4490006",8734,14,0,0,0,0,0,0,0
"4490007",8735,23,2,0,0,0,2,0,0
"4490008",8736,23,0,0,0,1,2,0,3
"4490009",8737,14,0,0,0,0,1,0,0
"4490010",8738,5,0,0,0,0,0,0,0
"4490011",8739,4,0,0,0,0,0,0,2
"4490012",8740,3,0,0,0,0,0,0,2
"4490014",8741,62,1,0,0,2,3,1,1
"4490015",8742,5,0,0,0,0,0,0,0
"4490016",8743,37,2,0,0,0,2,3,3
"4490017",8744,13,0,0,0,0,1,0,2
"4490018",8745,5,0,0,0,0,0,0,0
"4490019",8746,13,0,1,0,0,1,0,0
"4490020",8747,23,1,1,0,0,1,0,2
"4510106",8748,26,2,0,1,3,2,0,2
"4510107",8749,16,1,0,1,3,4,0,2
"4510108",8750,11,1,0,0,2,0,0,1
"4510112",8751,2,2,0,1,1,2,0,1
"4510114",8752,17,5,0,2,10,2,0,1
"4510124",8753,35,4,2,0,3,2,1,5
"4510137",8754,63,10,2,3,8,4,1,4
"4510144",8755,37,8,1,0,8,4,0,3
"4510146",8756,56,9,2,1,8,4,1,5
"4510201",8757,30,3,0,0,5,3,1,2
"4510213",8758,15,1,2,1,1,2,0,2
"4510215",8759,28,6,0,0,2,6,1,5
"4510225",8760,0,0,0,0,0,0,0,0
"4510228",8761,43,1,1,2,0,6,0,2
"4510230",8762,46,1,0,0,5,3,1,3
"4510241",8763,83,7,0,4,0,3,1,8
"4510304",8764,47,8,2,2,2,4,0,8
"4510306",8765,35,3,2,0,2,2,1,5
"4510308",8766,5,1,0,0,1,1,0,1
"4510318",8767,19,4,0,1,2,2,1,1
"4510319",8768,63,4,1,0,1,1,0,7
"4510327",8769,50,1,0,2,3,1,2,8
"4510348",8770,19,5,1,1,2,1,0,2
"4510351",8771,9,0,0,0,0,0,0,0
"4510358",8772,11,2,1,0,1,1,0,1
"4510401",8773,2,0,1,0,1,0,0,1
"4510402",8774,44,3,0,3,3,5,0,8
"4510420",8775,7,1,0,0,0,0,0,0
"4510421",8776,67,5,1,0,6,0,2,9
"4510422",8777,19,1,0,0,2,0,1,0
"4510423",8778,19,0,0,0,1,2,0,0
"4510424",8779,44,6,0,1,5,6,0,1
"4510434",8780,15,1,0,0,3,1,0,5
"4510435",8781,20,1,0,0,1,2,0,4
"4510436",8782,86,6,0,1,4,3,1,11
"4530100",8783,322,3,3,0,8,18,12,17
"4530101",8784,253,2,1,1,5,14,10,15
"4530102",8785,373,4,0,1,5,19,8,28
"4530103",8786,258,3,4,2,6,7,8,26
"4530104",8787,654,4,2,1,12,24,9,57
"4530105",8788,354,6,3,1,3,19,5,16
"4530106",8789,810,5,6,0,5,12,17,37
"4530107",8790,518,4,3,4,7,16,7,30
"4530110",8791,318,7,6,2,11,9,9,19
"4530111",8792,351,6,7,0,7,12,9,25
"4530112",8793,269,3,1,1,5,4,8,19
"4530113",8794,491,6,2,0,10,14,2,34
"4530114",8795,427,2,3,0,6,14,6,27
"4530115",8796,29,0,1,0,0,1,0,3
"4530116",8797,386,1,2,2,8,7,6,23
"4530117",8798,447,2,3,0,7,13,7,29
"4530120",8799,153,4,4,1,4,4,1,6
"4530121",8800,194,2,3,0,8,6,4,12
"4530122",8801,161,2,3,0,6,4,2,19
"4530123",8802,126,6,3,3,11,6,5,12
"4530124",8803,179,3,2,2,5,5,1,18
"4530125",8804,69,1,1,2,1,5,1,6
"4530126",8805,290,11,7,0,19,16,10,16
"4530127",8806,178,6,9,2,7,3,5,13
"4530130",8807,310,6,4,2,15,5,16,24
"4530131",8808,225,5,4,0,7,9,3,14
"4530132",8809,207,10,3,1,14,8,5,20
"4530133",8810,210,5,5,1,7,9,3,16
"4530134",8811,293,8,4,4,5,8,6,24
"4530135",8812,166,1,1,0,3,7,3,13
"4530136",8813,196,2,3,0,2,5,0,11
"4530137",8814,277,4,7,1,8,12,6,22
"4530138",8815,375,6,1,4,12,9,5,27
"4530140",8816,20,0,1,0,2,0,0,3
"4530141",8817,381,6,2,1,12,20,12,28
"4530142",8818,277,10,5,2,7,13,5,24
"4530143",8819,197,3,4,6,5,12,5,15
"4530144",8820,108,5,3,2,5,3,3,10
"4530145",8821,116,4,3,0,4,4,3,5
"4530146",8822,31,2,0,0,1,7,0,0
"4530150A",8823,253,5,2,2,7,11,11,13
"4530150B",8824,2,0,0,0,0,0,0,0
"4530151A",8825,146,2,2,1,3,4,5,11
"4530151B",8826,0,0,0,0,0,0,0,0
"4530152",8827,214,2,0,2,8,11,2,14
"4530153",8828,219,4,2,2,3,9,6,11
"4530154A",8829,238,3,0,0,5,6,3,13
"4530154B",8830,2,0,0,0,0,0,0,0
"4530155",8831,189,3,2,1,4,9,4,14
"4530156",8832,212,1,4,0,6,13,4,10
"4530160",8833,110,3,1,0,3,4,4,8
"4530161",8834,84,1,2,1,4,1,6,8
"4530162",8835,213,2,1,2,2,7,6,11
"4530163",8836,196,7,3,1,7,7,4,13
"4530164",8837,213,4,4,1,7,8,7,12
"4530165",8838,206,2,3,2,4,6,8,9
"4530170",8839,156,3,1,1,6,5,3,9
"4530171",8840,255,0,6,4,5,10,3,17
"4530172",8841,45,0,0,0,0,0,1,2
"4530173",8842,157,0,2,0,3,7,1,9
"4530174",8843,105,0,1,0,4,6,1,7
"4530175",8844,0,0,0,0,0,0,0,0
"4530176",8845,2,0,0,0,0,0,0,1
"4530177",8846,361,4,4,2,5,12,13,21
"4530178",8847,146,1,3,1,9,11,2,16
"4530180",8848,178,7,2,1,11,11,5,14
"4530181",8849,70,1,1,1,4,5,1,9
"4530182",8850,93,1,2,2,4,5,3,9
"4530183",8851,96,0,1,1,4,2,4,14
"4530184",8852,181,3,1,1,6,4,3,20
"4530185",8853,28,2,4,0,0,2,0,2
"4530186",8854,186,1,1,2,4,8,2,15
"4530190",8855,84,2,0,1,4,0,8,6
"4530191",8856,363,3,3,0,5,5,3,13
"4530192",8857,228,3,3,0,2,6,7,9
"4530193",8858,230,5,1,0,4,1,8,20
"4530194",8859,134,1,2,1,2,7,5,14
"4530200",8860,611,2,2,1,5,25,4,24
"4530201",8861,599,4,9,0,8,76,7,35
"4530202",8862,273,5,2,0,3,10,9,32
"4530203",8863,309,6,2,2,1,23,14,52
"4530204",8864,360,3,1,3,6,30,11,40
"4530205",8865,874,4,3,1,8,32,7,38
"4530206",8866,416,3,2,1,6,17,5,33
"4530207",8867,461,0,4,5,6,19,8,43
"4530210",8868,430,0,4,1,2,21,2,24
"4530211",8869,509,2,1,1,7,20,9,27
"4530212",8870,467,4,3,0,6,16,9,50
"4530213",8871,453,1,3,1,6,23,5,50
"4530214",8872,306,2,1,3,4,9,3,20
"4530215",8873,112,1,3,3,3,2,6,15
"4530216",8874,376,10,4,1,9,17,9,36
"4530220",8875,647,3,2,2,2,19,2,25
"4530221",8876,754,5,2,2,3,23,13,51
"4530223",8877,394,2,2,2,2,23,5,21
"4530224",8878,464,1,2,1,0,16,9,19
"4530225",8879,415,3,1,0,3,13,15,35
"4530226",8880,488,7,8,5,6,9,9,26
"4530227",8881,410,4,4,4,7,15,9,40
"4530230",8882,575,1,5,3,2,35,8,47
"4530231",8883,636,2,9,2,7,104,7,41
"4530232",8884,636,5,7,1,4,51,7,40
"4530233",8885,635,3,6,0,5,58,6,32
"4530234",8886,474,3,5,1,7,33,10,29
"4530235",8887,590,8,0,0,1,55,9,37
"4530236",8888,494,4,8,3,6,39,6,32
"4530237",8889,439,5,5,0,5,28,5,29
"4530238",8890,603,2,4,2,5,20,8,27
"4530240",8891,342,7,2,2,11,7,8,24
"4530241",8892,194,2,2,4,8,10,1,16
"4530242",8893,327,6,1,5,12,11,9,17
"4530243",8894,399,5,6,3,8,24,11,19
"4530244",8895,109,4,1,0,4,8,3,15
"4530245",8896,168,1,0,2,2,5,8,14
"4530246",8897,339,2,3,1,2,11,4,27
"4530247",8898,140,1,0,0,2,7,3,19
"4530250",8899,206,3,1,4,4,11,3,16
"4530251",8900,217,3,3,1,9,5,9,20
"4530252",8901,53,2,2,0,3,1,3,2
"4530253",8902,145,2,1,2,6,8,6,16
"4530254",8903,363,5,3,1,9,21,17,16
"4530255",8904,271,7,5,2,3,14,11,24
"4530256",8905,366,4,2,1,4,14,5,17
"4530260",8906,210,1,2,3,7,10,9,11
"4530261",8907,225,1,2,0,3,16,2,9
"4530262",8908,349,0,1,1,3,18,1,21
"4530263",8909,272,0,2,1,3,12,2,18
"4530264",8910,519,5,3,4,8,24,6,24
"4530265",8911,205,4,2,0,4,9,7,7
"4530266",8912,366,3,0,0,3,18,6,31
"4530267",8913,448,2,6,2,3,30,10,25
"4530268",8914,224,1,5,1,4,16,3,14
"4530270",8915,321,3,3,2,1,38,6,26
"4530271",8916,171,0,3,1,1,18,6,11
"4530272",8917,283,3,3,0,5,22,4,14
"4530273",8918,136,5,0,0,4,9,2,15
"4530274",8919,255,2,4,4,1,17,3,16
"4530275",8920,158,0,5,1,1,9,6,6
"4530280",8921,193,4,2,3,3,13,0,7
"4530281",8922,217,4,5,0,4,10,1,13
"4530282",8923,178,4,5,3,2,11,6,3
"4530290",8924,369,3,6,2,10,99,5,38
"4530291",8925,89,0,1,1,1,9,1,8
"4530292",8926,183,1,2,1,4,16,2,9
"4530293",8927,204,2,2,0,0,14,2,14
"4530294",8928,187,2,2,1,2,7,0,9
"4530300",8929,248,5,0,0,4,21,3,19
"4530301",8930,133,5,0,0,1,27,2,8
"4530302",8931,284,2,3,0,1,34,5,19
"4530303",8932,15,0,0,0,0,3,0,2
"4530304",8933,340,4,1,3,1,26,9,31
"4530305",8934,148,3,0,2,3,8,4,20
"4530306",8935,615,1,2,2,4,25,10,31
"4530307",8936,675,1,2,2,9,38,8,35
"4530310",8937,123,4,3,1,8,4,9,40
"4530311",8938,173,12,3,0,8,11,13,30
"4530312",8939,197,10,2,8,22,21,9,78
"4530313",8940,132,5,1,0,4,16,10,35
"4530314",8941,124,9,2,3,2,16,14,44
"4530315",8942,181,7,1,1,12,14,9,60
"4530320",8943,468,8,2,5,6,67,4,32
"4530321",8944,280,0,0,1,4,43,5,14
"4530322",8945,459,2,0,1,3,40,7,27
"4530323",8946,218,0,4,0,1,45,3,14
"4530324",8947,352,1,5,1,3,17,3,23
"4530325",8948,38,0,0,2,2,6,0,5
"4530326",8949,283,1,3,0,2,53,3,23
"4530327",8950,371,3,4,4,5,43,8,38
"4530330",8951,423,3,2,3,5,18,8,39
"4530331",8952,307,2,1,0,6,12,3,15
"4530332",8953,312,4,0,2,10,18,3,29
"4530333",8954,267,3,2,1,7,9,6,15
"4530334",8955,393,7,3,4,13,17,1,25
"4530335",8956,463,8,4,2,7,25,3,27
"4530336",8957,365,5,3,0,17,17,6,20
"4530337",8958,416,7,1,2,14,22,5,28
"4530340",8959,518,2,4,1,4,40,4,25
"4530341",8960,389,3,1,2,2,18,7,27
"4530342",8961,374,4,1,2,16,16,6,20
"4530343A",8962,315,2,2,0,2,19,4,15
"4530343B",8963,6,0,0,0,0,0,0,0
"4530344",8964,375,3,5,1,2,13,4,19
"4530345",8965,317,1,3,0,5,13,3,8
"4530346",8966,430,7,2,3,3,34,0,35
"4530347",8967,399,1,1,1,4,37,3,22
"4530348A",8968,254,5,3,1,1,17,9,19
"4530348B",8969,45,0,0,0,0,2,0,2
"4530349",8970,408,9,1,0,8,27,2,14
"4530350",8971,473,2,8,3,5,16,5,33
"4530351",8972,240,4,2,1,7,29,6,19
"4530352",8973,232,3,5,1,5,11,2,15
"4530353",8974,292,3,7,2,2,48,5,16
"4530354",8975,554,2,3,2,4,62,1,22
"4530355",8976,52,0,0,0,0,2,4,2
"4530356",8977,319,4,1,1,5,22,4,16
"4530357",8978,340,2,3,1,1,14,6,21
"4530358",8979,488,2,2,2,2,29,6,17
"4530360",8980,372,1,7,1,9,19,3,8
"4530361",8981,128,1,0,0,3,4,1,4
"4530362",8982,202,0,3,1,4,10,2,10
"4530363",8983,173,3,1,0,2,11,2,9
"4530364",8984,133,3,0,0,2,11,2,6
"4530365",8985,135,2,1,0,0,6,2,8
"4530366",8986,249,3,4,0,1,16,4,17
"4530367",8987,160,0,0,0,1,18,1,6
"4530370",8988,266,1,3,1,4,15,4,22
"4530371",8989,182,0,1,1,0,3,4,12
"4530372A",8990,25,0,0,0,0,2,0,2
"4530372B",8991,3,0,0,0,0,0,0,0
"4530373",8992,169,0,1,0,1,7,2,2
"4530374",8993,186,1,1,0,2,5,1,10
"4530375",8994,279,2,3,3,1,8,0,16
"4530376",8995,241,0,3,1,3,9,0,8
"4530380",8996,528,5,4,3,4,54,8,29
"4530381A",8997,75,1,2,1,1,5,1,15
"4530381B",8998,0,0,0,0,0,0,0,0
"4530381C",8999,3,0,0,0,0,0,0,0
"4530381D",9000,2,0,0,0,0,0,0,0
"4530382",9001,367,6,10,1,2,17,6,22
"4530383",9002,548,4,3,0,3,18,9,31
"4530384",9003,385,1,12,2,2,25,5,22
"4530385A",9004,339,2,3,1,3,27,8,27
"4530385B",9005,5,0,0,0,0,0,0,0
"4530386A",9006,315,2,4,0,3,33,8,17
"4530386B",9007,0,0,0,0,0,0,0,0
"4530386C",9008,5,0,0,0,0,0,0,0
"4530387",9009,162,1,1,1,4,13,5,14
"4530390",9010,223,0,0,0,1,15,1,13
"4530391",9011,162,1,3,0,2,11,3,8
"4530392",9012,141,2,1,1,3,10,0,12
"4530393",9013,198,2,4,2,2,10,1,7
"4530394",9014,185,0,3,2,3,14,8,10
"4530395",9015,148,2,3,1,3,7,1,16
"4530396",9016,119,2,0,0,1,6,3,9
"4530400",9017,162,3,0,1,1,16,1,10
"4530401",9018,236,3,2,1,9,9,5,25
"4530402",9019,354,6,3,1,13,23,2,29
"4530403",9020,280,5,0,2,11,15,9,22
"4530404",9021,17,0,0,1,1,2,0,1
"4530405",9022,433,8,7,4,14,20,9,30
"4530410",9023,388,3,2,1,4,19,5,21
"4530411",9024,366,0,1,0,2,17,1,15
"4530412",9025,258,2,1,2,3,21,5,18
"4530413",9026,386,3,3,1,6,8,5,14
"4530414",9027,360,6,2,1,8,21,8,36
"4530415",9028,266,5,1,1,7,11,7,20
"4530416",9029,367,3,2,1,8,12,3,38
"4530417",9030,181,1,0,0,4,8,6,12
"4530418",9031,241,7,2,0,7,3,10,25
"4530420",9032,255,3,4,2,8,12,13,31
"4530421",9033,112,2,1,0,1,12,3,24
"4530422",9034,46,5,2,1,4,6,2,6
"4530423",9035,216,9,2,4,22,5,8,21
"4530424",9036,270,6,3,5,16,14,7,25
"4530425",9037,230,4,5,4,10,9,7,31
"4530426",9038,141,2,2,2,2,3,5,21
"4530427",9039,109,4,3,0,5,7,5,31
"4530430",9040,342,5,3,2,4,14,3,23
"4530431",9041,416,4,4,0,8,17,7,25
"4530432",9042,139,1,0,1,3,1,1,11
"4530433",9043,90,0,4,0,1,2,3,8
"4530434",9044,210,1,1,2,5,7,2,9
"4530435",9045,240,6,4,0,7,10,0,25
"4530436",9046,266,4,3,1,2,11,3,23
"4530437",9047,465,4,6,0,23,15,6,41
"4530438",9048,233,6,1,4,10,7,4,27
"4530439",9049,110,3,3,2,5,3,0,11
"4530445",9050,367,4,1,1,8,5,8,14
"4530446",9051,511,8,1,1,6,16,11,26
"4530447",9052,149,2,5,0,6,4,4,6
"4530448",9053,269,5,2,2,6,10,3,33
"4530449",9054,416,8,2,0,12,13,9,31
"4530450",9055,533,7,5,2,5,33,9,35
"4530451",9056,222,2,2,0,5,6,4,22
"4530452",9057,243,4,3,4,6,5,7,21
"4530453",9058,188,3,4,0,9,9,6,17
"4530454",9059,126,1,3,0,6,9,0,16
"4530455",9060,267,2,1,2,5,13,5,15
"4530456",9061,186,3,0,0,4,7,6,18
"4530460",9062,100,7,1,1,5,4,1,8
"4530461",9063,139,8,2,1,16,17,4,18
"4530462",9064,205,9,2,3,15,5,4,15
"4530463",9065,92,3,0,3,2,3,4,7
"4530464",9066,305,12,3,2,12,12,5,44
"4530465",9067,102,2,1,0,8,4,3,16
"4530466",9068,227,7,5,4,18,8,6,19
"4530467",9069,214,2,1,3,13,9,2,9
"4530470",9070,189,3,0,1,7,6,3,18
"4530471",9071,326,7,4,2,14,14,5,27
"4530472",9072,346,2,1,0,7,21,4,22
"4530473",9073,196,3,1,1,8,11,6,17
"4530474",9074,169,2,1,1,3,5,4,22
"4530475",9075,42,4,4,1,3,10,0,6
"4530480",9076,36,1,0,0,4,2,1,5
"4530481",9077,184,10,2,3,15,6,0,9
"4530482",9078,33,0,1,0,6,2,0,4
"4530483",9079,184,12,5,2,21,18,2,20
"4530490",9080,124,4,4,4,7,8,2,10
"4530491A",9081,255,7,4,2,14,7,5,13
"4530491B",9082,0,0,0,0,0,0,0,0
"4550001",9083,20,0,0,0,0,0,0,0
"4550002",9084,15,0,0,0,0,0,0,0
"4550003",9085,8,0,0,0,0,0,0,0
"4550004",9086,7,0,0,0,0,0,0,0
"4550005",9087,6,0,0,0,0,0,0,0
"4550006",9088,2,0,0,0,0,0,0,0
"4550007",9089,3,0,0,0,0,0,0,0
"4550008",9090,6,0,0,0,1,0,0,0
"4550009",9091,14,0,0,0,0,0,0,0
"4550010",9092,4,0,0,0,0,0,0,0
"4550011",9093,49,1,0,0,1,1,0,2
"4550012",9094,2,0,0,0,0,0,0,0
"4550014",9095,13,1,0,1,1,1,0,0
"4550015",9096,1,0,0,0,0,0,0,0
"4550016",9097,14,1,0,0,0,1,0,0
"4550017",9098,49,0,0,1,0,2,0,0
"4550018",9099,11,0,0,0,0,0,0,0
"4550019",9100,23,0,0,0,0,1,0,1
"4550020",9101,3,0,0,0,0,0,0,0
"4550021",9102,3,0,0,0,0,1,0,0
"4570001",9103,4,0,0,0,0,1,0,1
"4570002",9104,35,1,1,1,1,1,0,1
"4570003",9105,34,0,0,0,0,2,0,1
"4570004",9106,13,0,0,0,1,0,0,1
"4570005",9107,13,0,0,0,0,0,0,0
"4570006",9108,3,0,0,0,0,0,0,0
"4570007",9109,2,0,0,0,0,0,0,0
"4570008",9110,4,0,0,0,0,1,0,0
"4570009",9111,4,0,1,0,0,2,0,0
"4570010",9112,19,0,0,0,0,0,0,0
"4570011",9113,0,0,0,0,0,0,1,0
"4570013",9114,3,0,0,0,0,0,2,1
"4570014",9115,17,0,0,0,0,0,0,0
"4570015",9116,12,0,0,0,0,0,0,0
"4570016",9117,5,0,0,0,0,1,0,0
"4570017",9118,18,0,0,0,0,0,0,1
"4570018",9119,11,1,1,0,0,0,0,0
"4590001",9120,30,0,0,0,0,2,0,2
"4590002",9121,17,2,0,0,0,1,1,0
"4590003",9122,19,0,0,0,0,3,0,0
"4590004",9123,26,1,0,0,0,1,0,1
"4590005",9124,17,1,0,0,0,1,0,0
"4590006",9125,28,1,1,0,0,2,0,0
"4590007",9126,53,1,0,1,0,5,0,1
"4590008",9127,26,1,1,1,0,1,0,1
"4590009",9128,24,3,0,0,1,0,0,2
"4590010",9129,25,0,0,0,0,1,0,2
"4590011",9130,19,0,0,0,0,2,0,0
"4590012",9131,12,0,0,0,0,0,0,2
"4590013",9132,27,3,1,0,0,2,0,1
"4590014",9133,12,0,0,0,0,0,0,0
"4590015A",9134,9,0,2,0,0,0,0,1
"4590015B",9135,0,0,0,0,0,0,0,0
"4590016",9136,36,0,1,0,1,1,0,1
"4590017",9137,46,1,2,0,1,5,1,0
"4590018",9138,17,0,1,0,0,3,0,0
"4590020",9139,1,0,0,0,0,0,0,0
"4610001",9140,2,0,0,0,0,0,0,0
"4610002",9141,2,0,0,0,0,0,0,0
"4610003",9142,7,0,0,1,1,1,0,0
"4610004",9143,4,0,0,0,1,0,0,0
"4610005",9144,0,0,0,0,0,2,0,0
"4610006",9145,6,0,0,0,0,0,0,0
"4630001",9146,34,0,2,0,7,0,0,2
"4630002",9147,35,0,0,0,3,4,1,1
"4630003",9148,10,0,0,0,0,0,0,0
"4630004",9149,9,0,0,0,0,0,0,0
"4630005",9150,53,3,1,1,10,2,1,2
"4630006",9151,7,0,0,0,0,0,0,0
"4630007",9152,21,0,0,0,1,1,0,0
"4630008",9153,91,2,1,1,14,1,1,8
"4630009",9154,85,2,1,1,14,2,0,0
"4630010",9155,36,2,0,1,6,0,0,2
"4630011",9156,8,0,0,0,4,0,1,0
"4630012",9157,113,2,2,3,7,6,1,2
"4630013",9158,116,5,1,3,20,2,0,3
"4630014",9159,2,0,0,0,0,0,0,0
"4650010",9160,183,11,8,12,28,8,5,23
"4650011",9161,125,16,3,17,27,6,1,11
"4650012A",9162,10,0,0,0,1,0,0,0
"4650012B",9163,13,2,0,0,2,1,0,1
"4650012C",9164,0,0,0,0,0,0,0,0
"4650012D",9165,0,0,0,0,0,0,0,0
"4650013",9166,11,4,0,1,4,1,0,6
"4650020",9167,3,0,0,0,0,0,0,0
"4650021",9168,56,5,2,2,9,0,0,4
"4650022",9169,85,8,0,3,12,3,2,6
"4650023",9170,13,0,0,0,1,2,0,1
"4650024",9171,30,3,1,2,5,0,2,1
"4650030",9172,107,8,2,2,9,2,3,4
"4650031",9173,150,3,1,6,15,1,4,11
"4650032",9174,9,0,0,0,0,0,0,0
"4650033",9175,47,4,0,3,1,2,0,4
"4650040",9176,190,10,2,10,39,6,1,16
"4650041",9177,21,7,0,6,12,3,1,3
"4650042",9178,0,0,0,0,0,0,0,0
"4650043",9179,1,0,0,0,0,0,0,0
"467001A",9180,21,1,0,0,0,2,0,0
"467001B",9181,34,1,1,0,0,1,0,4
"467001C",9182,16,1,0,0,0,1,0,3
"467001D",9183,9,1,0,0,0,1,0,0
"467001E",9184,16,0,0,0,0,2,0,1
"467002A",9185,47,0,0,0,0,1,0,3
"467002B",9186,34,0,0,0,0,1,1,2
"467002C",9187,22,0,0,1,1,0,0,1
"467002D",9188,17,0,0,0,0,0,0,1
"467003A",9189,14,0,0,0,1,3,0,0
"467003B",9190,47,1,0,0,3,1,0,1
"467003C",9191,70,1,1,0,2,3,0,3
"467003D",9192,36,2,0,0,1,2,0,1
"467004A",9193,19,0,0,0,0,1,0,2
"467004B",9194,21,0,1,0,0,1,0,0
"467004C",9195,37,1,0,1,0,3,0,1
"467004D",9196,85,0,0,0,3,0,0,2
"467004E",9197,20,0,0,0,0,2,0,1
"4690001",9198,32,0,0,0,0,1,0,1
"4690002",9199,34,1,0,0,2,0,0,1
"4690003",9200,31,0,2,1,0,2,1,1
"4690004",9201,32,0,0,0,4,4,0,1
"4690005",9202,61,0,0,0,3,5,0,3
"4690006",9203,5,0,1,0,1,0,0,0
"4690007",9204,76,2,0,0,6,2,0,4
"4690008",9205,49,1,0,0,5,1,2,4
"4690009",9206,28,0,0,0,1,1,1,2
"4690010",9207,21,0,0,0,1,1,2,3
"4690011",9208,3,0,0,0,0,0,0,0
"4690012",9209,11,0,0,1,0,1,1,0
"4690013",9210,27,0,0,0,2,1,0,0
"4690014",9211,22,0,1,0,2,1,0,0
"4690015",9212,2,0,0,0,0,0,0,0
"4690016",9213,7,0,0,0,1,0,0,0
"4690017",9214,10,0,0,0,0,1,0,1
"4690018",9215,49,0,0,0,4,1,0,4
"4690019",9216,73,1,0,0,0,1,0,0
"4690020",9217,19,0,0,0,0,0,0,0
"4690021",9218,100,1,1,3,3,2,0,6
"4690022",9219,16,0,0,0,1,1,0,1
"4690023",9220,32,0,0,0,0,0,0,2
"4690024",9221,33,2,0,0,0,0,0,0
"4690025",9222,85,0,1,0,5,1,0,4
"4690026",9223,7,0,0,0,2,2,0,0
"4690027",9224,12,0,0,0,2,0,0,1
"4690028",9225,6,0,0,0,0,0,0,0
"4690029",9226,91,0,0,0,0,2,2,2
"4690030",9227,10,0,0,0,1,2,0,0
"4690031",9228,38,0,0,0,1,4,0,1
"4690032",9229,28,1,1,0,3,0,1,2
"4690033",9230,85,0,0,0,0,2,2,3
"4690034",9231,32,1,0,3,7,0,1,0
"4690035",9232,7,0,0,0,2,0,0,0
"4710101",9233,27,1,2,1,1,0,0,3
"4710102",9234,109,2,1,2,0,6,2,7
"4710103",9235,40,0,1,0,0,0,0,1
"4710104",9236,34,0,1,0,0,1,1,0
"4710201A",9237,29,0,1,2,0,2,1,4
"4710201B",9238,0,0,0,0,0,0,0,0
"4710203",9239,72,0,2,1,0,3,0,1
"4710204A",9240,20,0,1,0,0,0,1,1
"4710204B",9241,23,0,0,0,0,0,0,0
"4710205",9242,94,0,1,0,1,2,1,3
"4710206",9243,59,1,0,0,0,2,2,1
"4710301",9244,83,1,3,1,1,7,3,2
"4710302",9245,27,0,0,1,0,2,1,1
"4710303",9246,6,1,0,0,0,1,0,1
"4710304",9247,79,0,0,1,0,2,1,2
"4710401",9248,50,1,0,1,1,1,2,6
"4710403A",9249,19,0,0,0,0,1,0,1
"4710403B",9250,0,0,0,0,0,0,0,0
"4710404",9251,107,2,4,0,1,5,2,5
"4710405",9252,7,0,0,0,0,0,0,0
"4730101",9253,63,2,3,0,0,1,0,1
"4730102",9254,164,2,2,0,1,3,0,6
"4730103",9255,12,0,0,0,0,0,1,1
"4730104",9256,15,0,0,0,1,1,0,1
