CNTYVTD,VTDKEY,BidenD_24P_President,CornejoD_24P_President,LockeD_24P_President,LozadaD_24P_President,PerezD_24P_President,PhillipsD_24P_President,UygurD_24P_President,WilliamsonD_24P_President,BidenD_24P_President_Percentage,CornejoD_24P_President_Percentage,LockeD_24P_President_Percentage,LozadaD_24P_President_Percentage,PerezD_24P_President_Percentage,PhillipsD_24P_President_Percentage,UygurD_24P_President_Percentage,WilliamsonD_24P_President_Percentage
4394135,8529,65,2,1,2,2,2,2,5,0.8024691358024691,0.024691358024691357,0.012345679012345678,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.06172839506172839
4394136,8530,86,1,2,2,5,0,2,5,0.8349514563106796,0.009708737864077669,0.019417475728155338,0.019417475728155338,0.04854368932038835,0.0,0.019417475728155338,0.04854368932038835
4394137,8531,69,0,1,0,0,1,0,2,0.9452054794520548,0.0,0.0136986301369863,0.0,0.0,0.0136986301369863,0.0,0.0273972602739726
4394138,8532,9,0,0,2,2,0,2,3,0.5,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.16666666666666666
4394141,8533,70,0,0,0,0,3,0,3,0.9210526315789473,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.039473684210526314
4394144,8534,56,0,0,0,2,2,0,2,0.9032258064516129,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903
4394155,8535,46,3,1,5,5,2,2,2,0.696969696969697,0.045454545454545456,0.015151515151515152,0.07575757575757576,0.07575757575757576,0.030303030303030304,0.030303030303030304,0.030303030303030304
4394159,8536,32,2,0,0,0,3,0,1,0.8421052631578947,0.05263157894736842,0.0,0.0,0.0,0.07894736842105263,0.0,0.02631578947368421
4394162,8537,11,0,0,0,1,0,0,1,0.8461538461538461,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693
4394163,8538,101,1,0,0,0,2,1,2,0.9439252336448598,0.009345794392523364,0.0,0.0,0.0,0.018691588785046728,0.009345794392523364,0.018691588785046728
4394178,8539,132,5,1,1,3,0,2,4,0.8918918918918919,0.033783783783783786,0.006756756756756757,0.006756756756756757,0.02027027027027027,0.0,0.013513513513513514,0.02702702702702703
4394179,8540,50,3,2,0,1,1,2,5,0.78125,0.046875,0.03125,0.0,0.015625,0.015625,0.03125,0.078125
4394182,8541,186,1,0,1,2,6,1,5,0.9207920792079208,0.0049504950495049506,0.0,0.0049504950495049506,0.009900990099009901,0.0297029702970297,0.0049504950495049506,0.024752475247524754
4394191,8542,36,1,0,2,1,2,1,4,0.7659574468085106,0.02127659574468085,0.0,0.0425531914893617,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.0851063829787234
4394195,8543,26,4,0,4,6,1,0,4,0.5777777777777777,0.08888888888888889,0.0,0.08888888888888889,0.13333333333333333,0.022222222222222223,0.0,0.08888888888888889
4394201,8544,38,3,0,3,4,2,0,2,0.7307692307692307,0.057692307692307696,0.0,0.057692307692307696,0.07692307692307693,0.038461538461538464,0.0,0.038461538461538464
4394202,8545,51,2,0,2,8,0,3,4,0.7285714285714285,0.02857142857142857,0.0,0.02857142857142857,0.11428571428571428,0.0,0.04285714285714286,0.05714285714285714
4394203,8546,72,2,2,2,1,6,2,11,0.7346938775510204,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.01020408163265306,0.061224489795918366,0.02040816326530612,0.11224489795918367
4394204,8547,109,2,1,3,2,0,1,6,0.8790322580645161,0.016129032258064516,0.008064516129032258,0.024193548387096774,0.016129032258064516,0.0,0.008064516129032258,0.04838709677419355
4394218,8548,26,2,0,1,3,0,1,0,0.7878787878787878,0.06060606060606061,0.0,0.030303030303030304,0.09090909090909091,0.0,0.030303030303030304,0.0
4394222,8549,34,2,0,5,5,0,0,2,0.7083333333333334,0.041666666666666664,0.0,0.10416666666666667,0.10416666666666667,0.0,0.0,0.041666666666666664
4394230,8550,196,2,2,2,3,5,3,11,0.875,0.008928571428571428,0.008928571428571428,0.008928571428571428,0.013392857142857142,0.022321428571428572,0.013392857142857142,0.049107142857142856
4394231,8551,34,4,1,2,3,1,1,2,0.7083333333333334,0.08333333333333333,0.020833333333333332,0.041666666666666664,0.0625,0.020833333333333332,0.020833333333333332,0.041666666666666664
4394232,8552,60,2,0,0,1,2,0,5,0.8571428571428571,0.02857142857142857,0.0,0.0,0.014285714285714285,0.02857142857142857,0.0,0.07142857142857142
4394233,8553,73,5,1,2,1,2,2,7,0.7849462365591398,0.053763440860215055,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.021505376344086023,0.021505376344086023,0.07526881720430108
4394234,8554,138,1,2,0,2,4,5,9,0.8571428571428571,0.006211180124223602,0.012422360248447204,0.0,0.012422360248447204,0.024844720496894408,0.031055900621118012,0.055900621118012424
4394239,8555,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394242,8556,21,0,0,0,1,0,0,4,0.8076923076923077,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.15384615384615385
4394243,8557,95,1,0,2,0,2,2,8,0.8636363636363636,0.00909090909090909,0.0,0.01818181818181818,0.0,0.01818181818181818,0.01818181818181818,0.07272727272727272
4394245,8558,3,0,0,0,1,0,0,0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0
4394245,8559,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394250,8560,96,0,0,2,1,4,3,2,0.8888888888888888,0.0,0.0,0.018518518518518517,0.009259259259259259,0.037037037037037035,0.027777777777777776,0.018518518518518517
4394252,8561,75,1,0,2,2,0,0,8,0.8522727272727273,0.011363636363636364,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,0.09090909090909091
4394253,8562,30,0,0,2,0,1,0,3,0.8333333333333334,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.08333333333333333
4394256,8563,9,0,0,0,1,0,0,4,0.6428571428571429,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.2857142857142857
4394259,8564,51,0,0,0,0,1,0,5,0.8947368421052632,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.08771929824561403
4394261,8565,121,1,0,2,4,3,2,9,0.852112676056338,0.007042253521126761,0.0,0.014084507042253521,0.028169014084507043,0.02112676056338028,0.014084507042253521,0.06338028169014084
4394272,8566,18,0,0,0,1,0,0,2,0.8571428571428571,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.09523809523809523
4394276,8567,83,1,4,1,5,6,1,3,0.7980769230769231,0.009615384615384616,0.038461538461538464,0.009615384615384616,0.04807692307692308,0.057692307692307696,0.009615384615384616,0.028846153846153848
4394284,8568,9,1,0,0,0,0,0,3,0.6923076923076923,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.23076923076923078
4394285,8569,9,1,1,1,1,1,1,1,0.5625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625
4394288,8570,5,0,1,0,2,0,0,1,0.5555555555555556,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111
4394290,8571,47,2,1,3,6,2,2,8,0.6619718309859155,0.028169014084507043,0.014084507042253521,0.04225352112676056,0.08450704225352113,0.028169014084507043,0.028169014084507043,0.11267605633802817
4394312,8572,7,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394328,8573,39,2,0,1,2,0,0,5,0.7959183673469388,0.04081632653061224,0.0,0.02040816326530612,0.04081632653061224,0.0,0.0,0.10204081632653061
4394338,8574,81,1,2,2,0,3,2,6,0.8350515463917526,0.010309278350515464,0.020618556701030927,0.020618556701030927,0.0,0.030927835051546393,0.020618556701030927,0.061855670103092786
4394340,8575,61,1,0,0,2,2,0,5,0.8591549295774648,0.014084507042253521,0.0,0.0,0.028169014084507043,0.028169014084507043,0.0,0.07042253521126761
4394342,8576,160,0,3,2,2,1,0,4,0.9302325581395349,0.0,0.01744186046511628,0.011627906976744186,0.011627906976744186,0.005813953488372093,0.0,0.023255813953488372
4394343,8577,103,2,0,0,1,4,2,3,0.8956521739130435,0.017391304347826087,0.0,0.0,0.008695652173913044,0.034782608695652174,0.017391304347826087,0.02608695652173913
4394344,8578,94,0,0,0,0,1,1,0,0.9791666666666666,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0
4394350,8579,132,0,0,0,0,2,0,8,0.9295774647887324,0.0,0.0,0.0,0.0,0.014084507042253521,0.0,0.056338028169014086
4394362,8580,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394369,8581,177,1,1,4,5,7,0,5,0.885,0.005,0.005,0.02,0.025,0.035,0.0,0.025
4394370,8582,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394371,8583,42,3,0,0,2,1,0,4,0.8076923076923077,0.057692307692307696,0.0,0.0,0.038461538461538464,0.019230769230769232,0.0,0.07692307692307693
4394373,8584,4,0,1,0,0,0,0,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0
4394374,8585,115,2,2,2,2,4,1,18,0.7876712328767124,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.0273972602739726,0.00684931506849315,0.1232876712328767
4394375,8586,106,2,0,2,2,0,1,6,0.8907563025210085,0.01680672268907563,0.0,0.01680672268907563,0.01680672268907563,0.0,0.008403361344537815,0.05042016806722689
4394395,8587,15,0,0,0,0,0,0,1,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
4394397,8588,17,2,0,0,0,0,1,0,0.85,0.1,0.0,0.0,0.0,0.0,0.05,0.0
4394399,8589,3,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394400,8590,7,0,0,1,1,0,0,0,0.7777777777777778,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0
4394410,8591,123,1,0,3,1,3,2,7,0.8785714285714286,0.007142857142857143,0.0,0.02142857142857143,0.007142857142857143,0.02142857142857143,0.014285714285714285,0.05
4394429,8592,77,0,0,0,2,2,0,6,0.8850574712643678,0.0,0.0,0.0,0.022988505747126436,0.022988505747126436,0.0,0.06896551724137931
4394432,8593,3,0,0,0,0,1,0,0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
4394452,8594,106,1,1,1,1,3,6,3,0.8688524590163934,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.02459016393442623,0.04918032786885246,0.02459016393442623
4394454,8595,91,0,1,1,1,2,3,4,0.883495145631068,0.0,0.009708737864077669,0.009708737864077669,0.009708737864077669,0.019417475728155338,0.02912621359223301,0.038834951456310676
4394456,8596,63,0,1,0,0,1,0,2,0.9402985074626866,0.0,0.014925373134328358,0.0,0.0,0.014925373134328358,0.0,0.029850746268656716
4394458,8597,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394475,8598,10,0,0,0,0,1,0,0,0.9090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
4394478,8599,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394480,8600,34,0,0,0,0,1,0,2,0.918918918918919,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.05405405405405406
4394483,8601,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394485,8602,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394487,8603,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394492,8604,41,1,1,0,1,2,1,4,0.803921568627451,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0392156862745098,0.0196078431372549,0.0784313725490196
4394493,8605,109,0,0,3,1,2,0,8,0.8861788617886179,0.0,0.0,0.024390243902439025,0.008130081300813009,0.016260162601626018,0.0,0.06504065040650407
4394494,8606,5,1,0,0,0,0,0,1,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
4394495,8607,8,0,0,1,0,0,0,0,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0
4394496,8608,37,0,0,2,0,1,1,0,0.9024390243902439,0.0,0.0,0.04878048780487805,0.0,0.024390243902439025,0.024390243902439025,0.0
4394497,8609,91,1,2,1,2,4,2,4,0.8504672897196262,0.009345794392523364,0.018691588785046728,0.009345794392523364,0.018691588785046728,0.037383177570093455,0.018691588785046728,0.037383177570093455
4394498,8610,34,0,0,0,0,1,0,0,0.9714285714285714,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0
4394499,8611,46,2,1,0,1,0,0,1,0.9019607843137255,0.0392156862745098,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0,0.0196078431372549
4394503,8612,28,1,0,0,0,0,0,5,0.8235294117647058,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.14705882352941177
4394508,8613,151,6,3,3,7,6,1,8,0.8162162162162162,0.032432432432432434,0.016216216216216217,0.016216216216216217,0.03783783783783784,0.032432432432432434,0.005405405405405406,0.043243243243243246
4394512,8614,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394528,8615,147,1,1,4,4,4,0,12,0.8497109826589595,0.005780346820809248,0.005780346820809248,0.023121387283236993,0.023121387283236993,0.023121387283236993,0.0,0.06936416184971098
4394531,8616,86,1,0,1,2,0,1,5,0.8958333333333334,0.010416666666666666,0.0,0.010416666666666666,0.020833333333333332,0.0,0.010416666666666666,0.052083333333333336
4394532,8617,34,0,0,0,0,0,0,2,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555
4394533,8618,37,1,0,2,0,0,0,5,0.8222222222222222,0.022222222222222223,0.0,0.044444444444444446,0.0,0.0,0.0,0.1111111111111111
4394534,8619,114,1,0,4,2,7,1,8,0.8321167883211679,0.0072992700729927005,0.0,0.029197080291970802,0.014598540145985401,0.051094890510948905,0.0072992700729927005,0.058394160583941604
4394540,8620,101,2,2,1,1,6,5,6,0.8145161290322581,0.016129032258064516,0.016129032258064516,0.008064516129032258,0.008064516129032258,0.04838709677419355,0.04032258064516129,0.04838709677419355
4394551,8621,82,1,2,1,2,3,3,5,0.8282828282828283,0.010101010101010102,0.020202020202020204,0.010101010101010102,0.020202020202020204,0.030303030303030304,0.030303030303030304,0.050505050505050504
4394563,8622,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394565,8623,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394568,8624,4,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394572,8625,8,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394573,8626,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394587,8627,11,0,0,1,1,1,0,1,0.7333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667
4394588,8628,190,2,1,1,1,3,5,8,0.9004739336492891,0.009478672985781991,0.004739336492890996,0.004739336492890996,0.004739336492890996,0.014218009478672985,0.023696682464454975,0.037914691943127965
4394591,8629,88,2,1,2,3,2,0,8,0.8301886792452831,0.018867924528301886,0.009433962264150943,0.018867924528301886,0.02830188679245283,0.018867924528301886,0.0,0.07547169811320754
4394592,8630,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394593,8631,11,0,0,1,4,1,2,2,0.5238095238095238,0.0,0.0,0.047619047619047616,0.19047619047619047,0.047619047619047616,0.09523809523809523,0.09523809523809523
4394595,8632,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4394596,8633,3,0,0,1,1,0,0,0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0
4394599,8634,84,0,0,0,1,3,0,6,0.8936170212765957,0.0,0.0,0.0,0.010638297872340425,0.031914893617021274,0.0,0.06382978723404255
4394602,8635,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394604,8636,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394615,8637,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394620,8638,2,0,0,0,0,0,0,1,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
4394629,8639,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394630,8640,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394632,8641,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394634,8642,45,0,1,0,0,4,3,5,0.7758620689655172,0.0,0.017241379310344827,0.0,0.0,0.06896551724137931,0.05172413793103448,0.08620689655172414
4394638,8643,46,0,1,0,0,4,1,1,0.8679245283018868,0.0,0.018867924528301886,0.0,0.0,0.07547169811320754,0.018867924528301886,0.018867924528301886
4394640,8644,26,1,1,0,0,0,0,4,0.8125,0.03125,0.03125,0.0,0.0,0.0,0.0,0.125
4394649,8645,78,0,1,3,1,1,1,6,0.8571428571428571,0.0,0.01098901098901099,0.03296703296703297,0.01098901098901099,0.01098901098901099,0.01098901098901099,0.06593406593406594
4394650,8646,142,1,2,3,3,6,14,8,0.7932960893854749,0.00558659217877095,0.0111731843575419,0.01675977653631285,0.01675977653631285,0.0335195530726257,0.0782122905027933,0.0446927374301676
4394666,8647,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394682,8648,10,1,0,0,0,1,0,0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0
4394683,8649,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394685,8650,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394686,8651,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394687,8652,5,0,0,0,2,0,0,0,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
4394689,8653,5,1,0,0,0,0,0,1,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
4394694,8654,80,3,1,2,1,3,2,8,0.8,0.03,0.01,0.02,0.01,0.03,0.02,0.08
4394702,8655,67,1,0,2,2,0,3,3,0.8589743589743589,0.01282051282051282,0.0,0.02564102564102564,0.02564102564102564,0.0,0.038461538461538464,0.038461538461538464
4394703,8656,68,0,1,2,5,6,5,7,0.723404255319149,0.0,0.010638297872340425,0.02127659574468085,0.05319148936170213,0.06382978723404255,0.05319148936170213,0.07446808510638298
4394705,8657,72,0,1,1,2,0,0,1,0.935064935064935,0.0,0.012987012987012988,0.012987012987012988,0.025974025974025976,0.0,0.0,0.012987012987012988
4394707,8658,41,0,1,2,1,3,1,4,0.7735849056603774,0.0,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.05660377358490566,0.018867924528301886,0.07547169811320754
4394711,8659,60,0,2,1,2,1,0,0,0.9090909090909091,0.0,0.030303030303030304,0.015151515151515152,0.030303030303030304,0.015151515151515152,0.0,0.0
4394713,8660,148,0,3,3,4,4,1,13,0.8409090909090909,0.0,0.017045454545454544,0.017045454545454544,0.022727272727272728,0.022727272727272728,0.005681818181818182,0.07386363636363637
4394724,8661,13,0,0,0,0,1,0,1,0.8666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667
4394730,8662,112,2,2,1,1,4,1,3,0.8888888888888888,0.015873015873015872,0.015873015873015872,0.007936507936507936,0.007936507936507936,0.031746031746031744,0.007936507936507936,0.023809523809523808
4394733,8663,64,0,1,2,0,5,0,2,0.8648648648648649,0.0,0.013513513513513514,0.02702702702702703,0.0,0.06756756756756757,0.0,0.02702702702702703
4394736,8664,34,0,1,0,0,1,0,3,0.8717948717948718,0.0,0.02564102564102564,0.0,0.0,0.02564102564102564,0.0,0.07692307692307693
4394737,8665,59,1,0,2,1,4,0,4,0.8309859154929577,0.014084507042253521,0.0,0.028169014084507043,0.014084507042253521,0.056338028169014086,0.0,0.056338028169014086
4394737,8666,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394820,8667,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394829,8668,34,1,1,0,0,4,0,2,0.8095238095238095,0.023809523809523808,0.023809523809523808,0.0,0.0,0.09523809523809523,0.0,0.047619047619047616
4394830,8669,40,1,0,0,1,0,0,0,0.9523809523809523,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0
4394832,8670,32,1,0,1,0,1,1,1,0.8648648648648649,0.02702702702702703,0.0,0.02702702702702703,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703
4394833,8671,66,6,1,2,2,2,0,2,0.8148148148148148,0.07407407407407407,0.012345679012345678,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.0,0.024691358024691357
4394836,8672,94,2,1,2,2,1,2,4,0.8703703703703703,0.018518518518518517,0.009259259259259259,0.018518518518518517,0.018518518518518517,0.009259259259259259,0.018518518518518517,0.037037037037037035
4394844,8673,46,0,1,0,0,1,0,3,0.9019607843137255,0.0,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0,0.058823529411764705
4394846,8674,43,0,1,0,0,0,0,2,0.9347826086956522,0.0,0.021739130434782608,0.0,0.0,0.0,0.0,0.043478260869565216
4394846,8675,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4394849,8676,80,1,0,3,2,0,1,4,0.8791208791208791,0.01098901098901099,0.0,0.03296703296703297,0.02197802197802198,0.0,0.01098901098901099,0.04395604395604396
4410101,8677,106,2,2,0,4,3,0,5,0.8688524590163934,0.01639344262295082,0.01639344262295082,0.0,0.03278688524590164,0.02459016393442623,0.0,0.040983606557377046
4410102,8678,59,1,1,1,0,2,0,1,0.9076923076923077,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.03076923076923077,0.0,0.015384615384615385
4410103,8679,63,0,0,0,3,1,2,4,0.863013698630137,0.0,0.0,0.0,0.0410958904109589,0.0136986301369863,0.0273972602739726,0.0547945205479452
4410104,8680,48,0,1,0,1,1,1,2,0.8888888888888888,0.0,0.018518518518518517,0.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.037037037037037035
4410105,8681,55,2,2,0,2,4,6,12,0.6626506024096386,0.024096385542168676,0.024096385542168676,0.0,0.024096385542168676,0.04819277108433735,0.07228915662650602,0.14457831325301204
4410106,8682,13,0,0,0,0,2,1,2,0.7222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111
4410107,8683,5,0,0,1,0,1,0,0,0.7142857142857143,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
4410108,8684,9,0,0,0,0,0,1,2,0.75,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666
4410109,8685,2,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410110,8686,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4410201,8687,35,1,0,1,1,1,1,0,0.875,0.025,0.0,0.025,0.025,0.025,0.025,0.0
4410202,8688,56,1,1,1,6,1,1,2,0.8115942028985508,0.014492753623188406,0.014492753623188406,0.014492753623188406,0.08695652173913043,0.014492753623188406,0.014492753623188406,0.028985507246376812
4410203,8689,88,0,0,0,1,0,1,5,0.9263157894736842,0.0,0.0,0.0,0.010526315789473684,0.0,0.010526315789473684,0.05263157894736842
4410204,8690,28,1,0,0,0,0,1,0,0.9333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0
4410205,8691,70,1,0,2,3,2,2,7,0.8045977011494253,0.011494252873563218,0.0,0.022988505747126436,0.034482758620689655,0.022988505747126436,0.022988505747126436,0.08045977011494253
4410206,8692,22,0,1,1,1,2,0,2,0.7586206896551724,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.06896551724137931,0.0,0.06896551724137931
4410207,8693,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4410301,8694,55,0,0,1,1,0,1,0,0.9482758620689655,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.0
4410302,8695,42,0,0,1,1,2,0,3,0.8571428571428571,0.0,0.0,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.0,0.061224489795918366
4410303,8696,16,0,0,0,0,0,0,2,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
4410304,8697,57,0,0,0,2,1,2,5,0.8507462686567164,0.0,0.0,0.0,0.029850746268656716,0.014925373134328358,0.029850746268656716,0.07462686567164178
4410305,8698,54,0,1,0,0,2,1,3,0.8852459016393442,0.0,0.01639344262295082,0.0,0.0,0.03278688524590164,0.01639344262295082,0.04918032786885246
4410306,8699,59,1,1,1,1,1,0,1,0.9076923076923077,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.0,0.015384615384615385
