CNTYVTD,VTDKEY,BinkleyR_24P_President,HaleyR_24P_President,StuckenbergR_24P_President,TrumpR_24P_President,ChristieR_24P_President,RamaswamyR_24P_President,HutchinsonR_24P_President,DeSantisR_24P_President,UncommittedR_24P_President,BinkleyR_24P_President_Percentage,HaleyR_24P_President_Percentage,StuckenbergR_24P_President_Percentage,TrumpR_24P_President_Percentage,ChristieR_24P_President_Percentage,RamaswamyR_24P_President_Percentage,HutchinsonR_24P_President_Percentage,DeSantisR_24P_President_Percentage,UncommittedR_24P_President_Percentage
3550060,7209,0,0,0,11,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3550061,7210,0,1,0,3,0,0,0,0,0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0
3550062,7211,0,5,0,19,0,0,0,0,1,0.0,0.2,0.0,0.76,0.0,0.0,0.0,0.0,0.04
3550063,7212,0,126,0,273,2,2,0,8,9,0.0,0.3,0.0,0.65,0.004761904761904762,0.004761904761904762,0.0,0.01904761904761905,0.02142857142857143
3550064,7213,0,74,0,108,2,0,0,3,1,0.0,0.39361702127659576,0.0,0.574468085106383,0.010638297872340425,0.0,0.0,0.015957446808510637,0.005319148936170213
3550065,7214,0,149,0,351,4,1,0,7,8,0.0,0.2865384615384615,0.0,0.675,0.007692307692307693,0.0019230769230769232,0.0,0.013461538461538462,0.015384615384615385
3550066,7215,0,15,0,86,0,1,0,2,1,0.0,0.14285714285714285,0.0,0.819047619047619,0.0,0.009523809523809525,0.0,0.01904761904761905,0.009523809523809525
3550067,7216,0,72,0,347,3,1,0,6,7,0.0,0.1651376146788991,0.0,0.7958715596330275,0.006880733944954129,0.0022935779816513763,0.0,0.013761467889908258,0.016055045871559634
3550068,7217,0,4,0,48,2,0,0,0,1,0.0,0.07272727272727272,0.0,0.8727272727272727,0.03636363636363636,0.0,0.0,0.0,0.01818181818181818
3550069,7218,0,13,0,96,0,0,0,3,2,0.0,0.11403508771929824,0.0,0.8421052631578947,0.0,0.0,0.0,0.02631578947368421,0.017543859649122806
3550070,7219,0,18,0,91,1,0,0,4,1,0.0,0.1565217391304348,0.0,0.7913043478260869,0.008695652173913044,0.0,0.0,0.034782608695652174,0.008695652173913044
3550071,7220,0,1,0,49,0,1,0,0,3,0.0,0.018518518518518517,0.0,0.9074074074074074,0.0,0.018518518518518517,0.0,0.0,0.05555555555555555
3550072,7221,0,5,0,55,0,1,0,2,0,0.0,0.07936507936507936,0.0,0.873015873015873,0.0,0.015873015873015872,0.0,0.031746031746031744,0.0
3550073,7222,0,7,0,31,0,0,0,0,0,0.0,0.18421052631578946,0.0,0.8157894736842105,0.0,0.0,0.0,0.0,0.0
3550074,7223,0,4,0,31,0,0,0,0,1,0.0,0.1111111111111111,0.0,0.8611111111111112,0.0,0.0,0.0,0.0,0.027777777777777776
3550075,7224,0,8,1,32,1,1,0,0,1,0.0,0.18181818181818182,0.022727272727272728,0.7272727272727273,0.022727272727272728,0.022727272727272728,0.0,0.0,0.022727272727272728
3550076,7225,0,2,0,10,0,0,0,0,0,0.0,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
3550077,7226,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3550078,7227,0,5,0,25,1,0,0,0,1,0.0,0.15625,0.0,0.78125,0.03125,0.0,0.0,0.0,0.03125
3550079,7228,0,3,0,27,0,1,0,0,0,0.0,0.0967741935483871,0.0,0.8709677419354839,0.0,0.03225806451612903,0.0,0.0,0.0
3550080,7229,0,0,0,7,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3550081,7230,0,195,0,700,4,3,1,10,17,0.0,0.20967741935483872,0.0,0.7526881720430108,0.004301075268817204,0.0032258064516129032,0.001075268817204301,0.010752688172043012,0.01827956989247312
3550082,7231,0,1,0,15,0,0,0,0,0,0.0,0.0625,0.0,0.9375,0.0,0.0,0.0,0.0,0.0
3550083,7232,0,2,0,22,0,0,0,0,0,0.0,0.08333333333333333,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0
3550084,7233,0,4,0,39,0,0,0,1,0,0.0,0.09090909090909091,0.0,0.8863636363636364,0.0,0.0,0.0,0.022727272727272728,0.0
3550085,7234,0,1,0,8,0,0,0,0,1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.1
3550086,7235,0,25,0,56,1,0,1,1,4,0.0,0.2840909090909091,0.0,0.6363636363636364,0.011363636363636364,0.0,0.011363636363636364,0.011363636363636364,0.045454545454545456
3550087,7236,1,15,0,87,0,0,0,0,1,0.009615384615384616,0.14423076923076922,0.0,0.8365384615384616,0.0,0.0,0.0,0.0,0.009615384615384616
3550088,7237,0,37,0,166,1,3,0,1,7,0.0,0.17209302325581396,0.0,0.772093023255814,0.004651162790697674,0.013953488372093023,0.0,0.004651162790697674,0.03255813953488372
3550089,7238,0,2,0,37,0,0,0,0,1,0.0,0.05,0.0,0.925,0.0,0.0,0.0,0.0,0.025
3550090,7239,0,6,0,46,1,0,0,4,0,0.0,0.10526315789473684,0.0,0.8070175438596491,0.017543859649122806,0.0,0.0,0.07017543859649122,0.0
3550091,7240,1,48,2,231,0,1,1,7,8,0.0033444816053511705,0.1605351170568562,0.006688963210702341,0.7725752508361204,0.0,0.0033444816053511705,0.0033444816053511705,0.023411371237458192,0.026755852842809364
3550092,7241,0,58,1,178,3,1,1,4,10,0.0,0.2265625,0.00390625,0.6953125,0.01171875,0.00390625,0.00390625,0.015625,0.0390625
3550092,7242,0,2,0,7,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0
3550093,7243,0,8,0,81,1,1,0,0,1,0.0,0.08695652173913043,0.0,0.8804347826086957,0.010869565217391304,0.010869565217391304,0.0,0.0,0.010869565217391304
3550094,7244,0,28,0,121,0,0,0,2,1,0.0,0.18421052631578946,0.0,0.7960526315789473,0.0,0.0,0.0,0.013157894736842105,0.006578947368421052
3550095,7245,0,5,0,19,0,0,0,1,2,0.0,0.18518518518518517,0.0,0.7037037037037037,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407
3550096,7246,0,2,0,24,0,0,0,0,0,0.0,0.07692307692307693,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0
3550097,7247,0,1,0,24,0,0,0,0,0,0.0,0.04,0.0,0.96,0.0,0.0,0.0,0.0,0.0
3550098,7248,0,4,0,24,0,0,1,0,2,0.0,0.12903225806451613,0.0,0.7741935483870968,0.0,0.0,0.03225806451612903,0.0,0.06451612903225806
3550099,7249,0,4,0,16,0,0,0,0,0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
3550100,7250,0,13,0,71,0,1,0,1,1,0.0,0.14942528735632185,0.0,0.8160919540229885,0.0,0.011494252873563218,0.0,0.011494252873563218,0.011494252873563218
3550101,7251,0,29,0,270,1,0,1,2,1,0.0,0.09539473684210527,0.0,0.8881578947368421,0.003289473684210526,0.0,0.003289473684210526,0.006578947368421052,0.003289473684210526
3550102,7252,0,13,1,165,1,1,0,3,2,0.0,0.06989247311827956,0.005376344086021506,0.8870967741935484,0.005376344086021506,0.005376344086021506,0.0,0.016129032258064516,0.010752688172043012
3550103,7253,0,26,0,250,1,0,0,5,10,0.0,0.08904109589041095,0.0,0.8561643835616438,0.003424657534246575,0.0,0.0,0.017123287671232876,0.03424657534246575
3550104,7254,0,0,0,29,1,0,1,0,3,0.0,0.0,0.0,0.8529411764705882,0.029411764705882353,0.0,0.029411764705882353,0.0,0.08823529411764706
3550105,7255,0,7,0,24,1,0,0,0,4,0.0,0.19444444444444445,0.0,0.6666666666666666,0.027777777777777776,0.0,0.0,0.0,0.1111111111111111
3550106,7256,0,28,0,170,2,1,0,3,5,0.0,0.1339712918660287,0.0,0.8133971291866029,0.009569377990430622,0.004784688995215311,0.0,0.014354066985645933,0.023923444976076555
3550107,7257,0,103,0,679,1,3,3,11,15,0.0,0.1263803680981595,0.0,0.8331288343558282,0.001226993865030675,0.0036809815950920245,0.0036809815950920245,0.013496932515337423,0.018404907975460124
3550108,7258,0,6,0,34,0,0,0,0,2,0.0,0.14285714285714285,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.047619047619047616
3550109,7259,0,10,0,45,0,1,0,1,0,0.0,0.17543859649122806,0.0,0.7894736842105263,0.0,0.017543859649122806,0.0,0.017543859649122806,0.0
3550110,7260,0,13,0,116,2,0,0,2,1,0.0,0.09701492537313433,0.0,0.8656716417910447,0.014925373134328358,0.0,0.0,0.014925373134328358,0.007462686567164179
3550111,7261,0,21,0,90,1,0,0,0,3,0.0,0.1826086956521739,0.0,0.782608695652174,0.008695652173913044,0.0,0.0,0.0,0.02608695652173913
3550112,7262,0,49,1,224,1,0,0,4,3,0.0,0.17375886524822695,0.0035460992907801418,0.7943262411347518,0.0035460992907801418,0.0,0.0,0.014184397163120567,0.010638297872340425
3550113,7263,0,0,0,6,1,0,0,0,0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0
3550114,7264,0,1,0,17,0,0,0,0,0,0.0,0.05555555555555555,0.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0
3550115,7265,0,36,0,170,0,1,0,2,4,0.0,0.16901408450704225,0.0,0.7981220657276995,0.0,0.004694835680751174,0.0,0.009389671361502348,0.018779342723004695
3550116,7266,0,49,0,276,3,0,1,3,5,0.0,0.14540059347181009,0.0,0.8189910979228486,0.008902077151335312,0.0,0.002967359050445104,0.008902077151335312,0.01483679525222552
3550117,7267,0,66,1,402,3,1,0,1,6,0.0,0.1375,0.0020833333333333333,0.8375,0.00625,0.0020833333333333333,0.0,0.0020833333333333333,0.0125
3550118,7268,0,19,2,150,2,3,0,2,3,0.0,0.10497237569060773,0.011049723756906077,0.8287292817679558,0.011049723756906077,0.016574585635359115,0.0,0.011049723756906077,0.016574585635359115
3550119,7269,0,82,1,293,0,1,2,4,7,0.0,0.21025641025641026,0.002564102564102564,0.7512820512820513,0.0,0.002564102564102564,0.005128205128205128,0.010256410256410256,0.017948717948717947
3550120,7270,0,23,0,182,0,1,0,2,1,0.0,0.11004784688995216,0.0,0.8708133971291866,0.0,0.004784688995215311,0.0,0.009569377990430622,0.004784688995215311
3550121,7271,0,24,0,98,0,0,0,3,3,0.0,0.1875,0.0,0.765625,0.0,0.0,0.0,0.0234375,0.0234375
3550122,7272,1,84,0,512,1,2,2,6,7,0.0016260162601626016,0.13658536585365855,0.0,0.832520325203252,0.0016260162601626016,0.0032520325203252032,0.0032520325203252032,0.00975609756097561,0.011382113821138212
3550123,7273,0,30,0,221,2,0,0,5,7,0.0,0.11320754716981132,0.0,0.8339622641509434,0.007547169811320755,0.0,0.0,0.018867924528301886,0.026415094339622643
3550124,7274,1,37,0,286,1,2,1,2,6,0.002976190476190476,0.11011904761904762,0.0,0.8511904761904762,0.002976190476190476,0.005952380952380952,0.002976190476190476,0.005952380952380952,0.017857142857142856
3550125,7275,0,44,1,250,1,3,0,2,4,0.0,0.14426229508196722,0.003278688524590164,0.819672131147541,0.003278688524590164,0.009836065573770493,0.0,0.006557377049180328,0.013114754098360656
3550126,7276,1,104,0,517,3,3,0,13,9,0.0015384615384615385,0.16,0.0,0.7953846153846154,0.004615384615384616,0.004615384615384616,0.0,0.02,0.013846153846153847
3550127,7277,0,49,0,248,0,2,0,5,2,0.0,0.16013071895424835,0.0,0.8104575163398693,0.0,0.006535947712418301,0.0,0.016339869281045753,0.006535947712418301
3550128,7278,0,40,1,245,1,0,1,3,7,0.0,0.1342281879194631,0.003355704697986577,0.8221476510067114,0.003355704697986577,0.0,0.003355704697986577,0.010067114093959731,0.02348993288590604
3550129,7279,0,43,0,254,2,2,2,7,3,0.0,0.13738019169329074,0.0,0.8115015974440895,0.006389776357827476,0.006389776357827476,0.006389776357827476,0.022364217252396165,0.009584664536741214
3570001,7280,1,9,0,147,0,0,0,4,6,0.005988023952095809,0.05389221556886228,0.0,0.8802395209580839,0.0,0.0,0.0,0.023952095808383235,0.03592814371257485
3570002,7281,0,21,0,259,1,0,0,2,6,0.0,0.0726643598615917,0.0,0.8961937716262975,0.0034602076124567475,0.0,0.0,0.006920415224913495,0.020761245674740483
3570003,7282,0,48,0,525,0,3,0,17,17,0.0,0.07868852459016394,0.0,0.860655737704918,0.0,0.004918032786885246,0.0,0.027868852459016394,0.027868852459016394
3570004,7283,0,36,2,307,0,1,0,2,8,0.0,0.10112359550561797,0.0056179775280898875,0.8623595505617978,0.0,0.0028089887640449437,0.0,0.0056179775280898875,0.02247191011235955
3590101,7284,0,7,0,34,1,0,0,4,1,0.0,0.14893617021276595,0.0,0.723404255319149,0.02127659574468085,0.0,0.0,0.0851063829787234,0.02127659574468085
3590103,7285,0,1,0,65,0,0,0,1,6,0.0,0.0136986301369863,0.0,0.8904109589041096,0.0,0.0,0.0,0.0136986301369863,0.0821917808219178
3590202,7286,0,5,0,48,0,0,0,0,2,0.0,0.09090909090909091,0.0,0.8727272727272727,0.0,0.0,0.0,0.0,0.03636363636363636
3590203,7287,0,7,0,85,1,0,0,0,1,0.0,0.07446808510638298,0.0,0.9042553191489362,0.010638297872340425,0.0,0.0,0.0,0.010638297872340425
3590303,7288,0,5,0,78,2,0,0,1,3,0.0,0.056179775280898875,0.0,0.8764044943820225,0.02247191011235955,0.0,0.0,0.011235955056179775,0.033707865168539325
3590403,7289,0,5,0,48,0,0,0,1,2,0.0,0.08928571428571429,0.0,0.8571428571428571,0.0,0.0,0.0,0.017857142857142856,0.03571428571428571
3590404,7290,0,7,0,56,0,0,1,0,3,0.0,0.1044776119402985,0.0,0.835820895522388,0.0,0.0,0.014925373134328358,0.0,0.04477611940298507
3610001,7291,0,3,0,58,0,1,0,0,0,0.0,0.04838709677419355,0.0,0.9354838709677419,0.0,0.016129032258064516,0.0,0.0,0.0
3610002,7292,0,29,0,86,2,1,1,1,3,0.0,0.23577235772357724,0.0,0.6991869918699187,0.016260162601626018,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.024390243902439025
3610003,7293,0,5,0,26,0,0,0,0,6,0.0,0.13513513513513514,0.0,0.7027027027027027,0.0,0.0,0.0,0.0,0.16216216216216217
3610004,7294,0,1,0,4,0,0,0,0,0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0
3610005,7295,0,59,0,182,1,2,1,3,10,0.0,0.22868217054263565,0.0,0.7054263565891473,0.003875968992248062,0.007751937984496124,0.003875968992248062,0.011627906976744186,0.03875968992248062
3610006,7296,0,63,0,440,1,0,0,7,7,0.0,0.12162162162162163,0.0,0.8494208494208494,0.0019305019305019305,0.0,0.0,0.013513513513513514,0.013513513513513514
3610007,7297,1,61,0,361,1,1,1,8,11,0.0022471910112359553,0.13707865168539327,0.0,0.8112359550561797,0.0022471910112359553,0.0022471910112359553,0.0022471910112359553,0.017977528089887642,0.024719101123595506
3610008,7298,1,102,0,717,4,2,1,12,19,0.0011655011655011655,0.11888111888111888,0.0,0.8356643356643356,0.004662004662004662,0.002331002331002331,0.0011655011655011655,0.013986013986013986,0.022144522144522144
3610009,7299,0,64,1,591,2,2,0,6,17,0.0,0.09370424597364568,0.0014641288433382138,0.8653001464128843,0.0029282576866764276,0.0029282576866764276,0.0,0.008784773060029283,0.024890190336749635
3610010,7300,0,23,0,216,0,0,1,3,4,0.0,0.0931174089068826,0.0,0.8744939271255061,0.0,0.0,0.004048582995951417,0.012145748987854251,0.016194331983805668
3610011,7301,0,5,0,99,0,0,0,1,4,0.0,0.045871559633027525,0.0,0.908256880733945,0.0,0.0,0.0,0.009174311926605505,0.03669724770642202
3610012,7302,0,30,0,219,1,1,1,3,10,0.0,0.11320754716981132,0.0,0.8264150943396227,0.0037735849056603774,0.0037735849056603774,0.0037735849056603774,0.011320754716981131,0.03773584905660377
3610013,7303,0,13,0,157,1,0,2,1,5,0.0,0.07262569832402235,0.0,0.8770949720670391,0.00558659217877095,0.0,0.0111731843575419,0.00558659217877095,0.027932960893854747
3610014,7304,0,44,0,289,1,2,0,8,10,0.0,0.12429378531073447,0.0,0.8163841807909604,0.002824858757062147,0.005649717514124294,0.0,0.022598870056497175,0.02824858757062147
3610015,7305,0,55,0,459,2,0,0,6,6,0.0,0.10416666666666667,0.0,0.8693181818181818,0.003787878787878788,0.0,0.0,0.011363636363636364,0.011363636363636364
3610016,7306,0,52,0,841,6,2,0,6,10,0.0,0.05670665212649945,0.0,0.9171210468920392,0.006543075245365322,0.0021810250817884407,0.0,0.006543075245365322,0.010905125408942203
3610017,7307,0,48,0,580,1,0,1,6,12,0.0,0.07407407407407407,0.0,0.8950617283950617,0.0015432098765432098,0.0,0.0015432098765432098,0.009259259259259259,0.018518518518518517
3610018,7308,0,44,0,535,1,1,2,6,10,0.0,0.07345575959933222,0.0,0.8931552587646077,0.001669449081803005,0.001669449081803005,0.00333889816360601,0.01001669449081803,0.01669449081803005
3610019,7309,0,24,0,408,1,1,1,4,15,0.0,0.05286343612334802,0.0,0.8986784140969163,0.0022026431718061676,0.0022026431718061676,0.0022026431718061676,0.00881057268722467,0.03303964757709251
3610020,7310,0,33,0,342,0,1,0,2,4,0.0,0.08638743455497382,0.0,0.8952879581151832,0.0,0.002617801047120419,0.0,0.005235602094240838,0.010471204188481676
3610021,7311,0,8,0,56,0,0,0,2,1,0.0,0.11940298507462686,0.0,0.835820895522388,0.0,0.0,0.0,0.029850746268656716,0.014925373134328358
3610022,7312,0,25,0,316,2,1,1,2,2,0.0,0.07163323782234957,0.0,0.9054441260744985,0.0057306590257879654,0.0028653295128939827,0.0028653295128939827,0.0057306590257879654,0.0057306590257879654
3610023,7313,0,70,0,894,1,4,0,11,19,0.0,0.07007007007007007,0.0,0.8948948948948949,0.001001001001001001,0.004004004004004004,0.0,0.011011011011011011,0.01901901901901902
3610024,7314,0,38,0,358,2,2,2,5,5,0.0,0.09223300970873786,0.0,0.8689320388349514,0.0048543689320388345,0.0048543689320388345,0.0048543689320388345,0.012135922330097087,0.012135922330097087
3610025,7315,1,35,0,356,1,1,1,4,9,0.0024509803921568627,0.0857843137254902,0.0,0.8725490196078431,0.0024509803921568627,0.0024509803921568627,0.0024509803921568627,0.00980392156862745,0.022058823529411766
3610026,7316,0,66,0,532,2,0,1,7,11,0.0,0.10662358642972536,0.0,0.8594507269789984,0.0032310177705977385,0.0,0.0016155088852988692,0.011308562197092083,0.017770597738287562
3610027,7317,0,53,0,630,3,2,0,14,15,0.0,0.07391910739191074,0.0,0.8786610878661087,0.0041841004184100415,0.002789400278940028,0.0,0.019525801952580194,0.02092050209205021
3610028,7318,0,108,0,939,2,1,1,12,11,0.0,0.1005586592178771,0.0,0.8743016759776536,0.00186219739292365,0.000931098696461825,0.000931098696461825,0.0111731843575419,0.010242085661080074
3610029,7319,0,21,0,298,0,0,0,2,7,0.0,0.06402439024390244,0.0,0.9085365853658537,0.0,0.0,0.0,0.006097560975609756,0.021341463414634148
3610030,7320,0,24,0,319,0,0,0,4,7,0.0,0.06779661016949153,0.0,0.9011299435028248,0.0,0.0,0.0,0.011299435028248588,0.01977401129943503
3610031,7321,0,57,0,503,3,0,0,10,7,0.0,0.09827586206896552,0.0,0.8672413793103448,0.005172413793103448,0.0,0.0,0.017241379310344827,0.01206896551724138
3610032,7322,1,51,0,651,1,2,0,4,9,0.0013908205841446453,0.07093184979137691,0.0,0.9054242002781642,0.0013908205841446453,0.0027816411682892906,0.0,0.005563282336578581,0.012517385257301807
3610033,7323,0,36,0,432,2,5,0,2,6,0.0,0.07453416149068323,0.0,0.8944099378881988,0.004140786749482402,0.010351966873706004,0.0,0.004140786749482402,0.012422360248447204
3610034,7324,0,40,1,469,5,0,0,5,9,0.0,0.07561436672967864,0.001890359168241966,0.8865784499054821,0.00945179584120983,0.0,0.0,0.00945179584120983,0.017013232514177693
3630001,7325,0,37,0,223,0,1,1,2,4,0.0,0.13805970149253732,0.0,0.832089552238806,0.0,0.0037313432835820895,0.0037313432835820895,0.007462686567164179,0.014925373134328358
3630002,7326,0,1,0,9,0,0,0,0,0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0
3630003,7327,0,81,0,265,0,0,0,3,5,0.0,0.2288135593220339,0.0,0.748587570621469,0.0,0.0,0.0,0.00847457627118644,0.014124293785310734
3630004,7328,1,9,1,148,3,0,0,1,6,0.005917159763313609,0.05325443786982249,0.005917159763313609,0.8757396449704142,0.01775147928994083,0.0,0.0,0.005917159763313609,0.03550295857988166
3630005,7329,0,24,0,165,0,1,1,1,3,0.0,0.12307692307692308,0.0,0.8461538461538461,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.015384615384615385
3630006,7330,0,109,0,355,1,2,2,6,12,0.0,0.22381930184804927,0.0,0.728952772073922,0.002053388090349076,0.004106776180698152,0.004106776180698152,0.012320328542094456,0.024640657084188913
3630007,7331,0,25,0,154,0,0,0,2,5,0.0,0.13440860215053763,0.0,0.8279569892473119,0.0,0.0,0.0,0.010752688172043012,0.026881720430107527
3630008,7332,0,83,0,660,0,1,0,10,15,0.0,0.10793237971391417,0.0,0.8582574772431729,0.0,0.0013003901170351106,0.0,0.013003901170351105,0.01950585175552666
3630009,7333,0,27,0,135,1,0,0,4,3,0.0,0.1588235294117647,0.0,0.7941176470588235,0.0058823529411764705,0.0,0.0,0.023529411764705882,0.01764705882352941
3630011,7334,0,6,1,79,0,0,0,0,0,0.0,0.06976744186046512,0.011627906976744186,0.9186046511627907,0.0,0.0,0.0,0.0,0.0
3630012,7335,0,19,0,131,0,1,0,1,6,0.0,0.12025316455696203,0.0,0.8291139240506329,0.0,0.006329113924050633,0.0,0.006329113924050633,0.0379746835443038
3630013,7336,1,27,0,204,2,0,0,3,19,0.00390625,0.10546875,0.0,0.796875,0.0078125,0.0,0.0,0.01171875,0.07421875
3630014,7337,0,3,0,41,2,0,0,0,0,0.0,0.06521739130434782,0.0,0.8913043478260869,0.043478260869565216,0.0,0.0,0.0,0.0
3630015,7338,1,41,0,287,0,0,0,4,11,0.0029069767441860465,0.11918604651162791,0.0,0.8343023255813954,0.0,0.0,0.0,0.011627906976744186,0.03197674418604651
3630016,7339,0,22,0,207,1,1,0,3,5,0.0,0.09205020920502092,0.0,0.8661087866108786,0.0041841004184100415,0.0041841004184100415,0.0,0.012552301255230125,0.02092050209205021
3630017,7340,0,12,1,115,0,2,0,0,7,0.0,0.08759124087591241,0.0072992700729927005,0.8394160583941606,0.0,0.014598540145985401,0.0,0.0,0.051094890510948905
3630018,7341,1,7,1,73,0,0,0,0,6,0.011363636363636364,0.07954545454545454,0.011363636363636364,0.8295454545454546,0.0,0.0,0.0,0.0,0.06818181818181818
3630020,7342,0,9,0,96,0,0,0,0,2,0.0,0.08411214953271028,0.0,0.897196261682243,0.0,0.0,0.0,0.0,0.018691588785046728
3630021,7343,0,41,0,211,3,2,0,2,12,0.0,0.15129151291512916,0.0,0.7785977859778598,0.01107011070110701,0.007380073800738007,0.0,0.007380073800738007,0.04428044280442804
3630022,7344,0,31,1,314,3,0,0,6,12,0.0,0.08446866485013624,0.0027247956403269754,0.8555858310626703,0.008174386920980926,0.0,0.0,0.01634877384196185,0.0326975476839237
3630023,7345,0,72,0,317,3,1,0,4,15,0.0,0.17475728155339806,0.0,0.7694174757281553,0.007281553398058253,0.0024271844660194173,0.0,0.009708737864077669,0.03640776699029126
3630024,7346,1,9,0,58,0,0,0,1,7,0.013157894736842105,0.11842105263157894,0.0,0.7631578947368421,0.0,0.0,0.0,0.013157894736842105,0.09210526315789473
3630025,7347,0,7,0,28,0,0,0,0,6,0.0,0.17073170731707318,0.0,0.6829268292682927,0.0,0.0,0.0,0.0,0.14634146341463414
3630026,7348,0,3,0,17,0,0,0,1,0,0.0,0.14285714285714285,0.0,0.8095238095238095,0.0,0.0,0.0,0.047619047619047616,0.0
3630027,7349,1,127,0,446,2,7,0,11,47,0.0015600624024961,0.1981279251170047,0.0,0.6957878315132605,0.0031201248049922,0.0109204368174727,0.0,0.0171606864274571,0.07332293291731669
3630028,7350,0,15,0,131,0,0,0,1,5,0.0,0.09868421052631579,0.0,0.8618421052631579,0.0,0.0,0.0,0.006578947368421052,0.03289473684210526
3630029,7351,0,27,1,152,3,3,1,1,15,0.0,0.1330049261083744,0.0049261083743842365,0.7487684729064039,0.014778325123152709,0.014778325123152709,0.0049261083743842365,0.0049261083743842365,0.07389162561576355
3630030,7352,0,9,0,133,1,0,2,1,12,0.0,0.056962025316455694,0.0,0.8417721518987342,0.006329113924050633,0.0,0.012658227848101266,0.006329113924050633,0.0759493670886076
3650001,7353,2,53,0,528,0,2,4,6,13,0.003289473684210526,0.08717105263157894,0.0,0.868421052631579,0.0,0.003289473684210526,0.006578947368421052,0.009868421052631578,0.02138157894736842
3650002,7354,1,64,2,560,6,4,0,12,21,0.0014925373134328358,0.0955223880597015,0.0029850746268656717,0.835820895522388,0.008955223880597015,0.005970149253731343,0.0,0.01791044776119403,0.03134328358208955
3650003,7355,1,24,2,347,0,1,0,1,7,0.0026109660574412533,0.06266318537859007,0.005221932114882507,0.9060052219321149,0.0,0.0026109660574412533,0.0,0.0026109660574412533,0.018276762402088774
3650005,7356,1,12,0,163,0,0,0,1,2,0.00558659217877095,0.0670391061452514,0.0,0.9106145251396648,0.0,0.0,0.0,0.00558659217877095,0.0111731843575419
3650007,7357,2,16,1,236,0,0,0,1,3,0.007722007722007722,0.06177606177606178,0.003861003861003861,0.9111969111969112,0.0,0.0,0.0,0.003861003861003861,0.011583011583011582
3650008,7358,0,3,0,75,1,0,0,0,1,0.0,0.0375,0.0,0.9375,0.0125,0.0,0.0,0.0,0.0125
3650009,7359,1,12,0,158,0,0,0,0,3,0.005747126436781609,0.06896551724137931,0.0,0.9080459770114943,0.0,0.0,0.0,0.0,0.017241379310344827
